gene_id	f2	f3	f6	f8	f10	f11
WBGene00014154	864.00	510.00	1032.00	897.00	270.00	373.00
WBGene00014155	125.00	57.00	19.00	137.00	26.00	37.00
WBGene00014156	49.00	27.00	27.00	47.00	55.00	33.00
WBGene00014157	298.00	203.00	355.00	386.00	95.00	171.00
WBGene00014158	1383.09	699.86	999.94	1363.95	741.92	985.26
WBGene00014159	322.00	166.00	113.00	246.00	217.00	134.00
WBGene00014160	3.00	4.00	3.00	2.00	6.00	2.00
WBGene00014161	34.00	10.00	4.00	49.00	10.00	12.00
WBGene00014162	2.30	0.00	2.30	7.13	0.00	0.00
WBGene00014163	1463.00	1048.00	372.00	1716.00	1203.00	1154.00
WBGene00014164	3504.00	2154.00	1877.00	2235.00	1968.00	1636.00
WBGene00014165	5104.09	2989.47	3435.57	6833.28	4761.75	4583.62
WBGene00014166	115.91	66.53	51.43	131.72	65.25	61.38
WBGene00014168	243.00	159.00	263.00	313.00	89.00	134.00
WBGene00014169	1296.00	705.00	648.00	1737.00	731.00	964.00
WBGene00014170	117.00	71.00	115.00	141.00	96.00	114.00
WBGene00014171	1134.00	503.00	281.00	731.00	450.00	396.00
WBGene00014172	1709.00	983.00	798.00	1922.00	1422.00	1364.00
WBGene00014173	1406.00	678.00	793.00	801.00	1164.00	963.00
WBGene00014174	721.00	382.00	804.00	515.00	239.00	288.00
WBGene00014175	281.00	133.00	243.00	234.00	49.00	110.00
WBGene00014176	2298.00	1173.00	1286.00	2522.00	1776.00	1864.00
WBGene00014177	3986.00	2259.00	3140.00	4712.00	3343.00	3311.00
WBGene00014178	143.00	98.00	108.00	167.00	41.00	50.00
WBGene00014179	801.00	529.00	319.00	1270.00	545.00	506.00
WBGene00014180	22.00	8.00	7.00	16.00	0.00	20.00
WBGene00014181	568.00	243.00	281.00	609.00	252.00	228.00
WBGene00014182	2.50	1.00	5.50	14.50	0.50	0.50
WBGene00014183	13.00	5.00	6.00	33.00	3.00	10.00
WBGene00014184	2.00	0.00	0.00	1.13	0.00	0.00
WBGene00014185	0.00	1.00	0.00	6.35	0.00	1.00
WBGene00014186	1.00	0.00	1.15	4.15	0.00	1.00
WBGene00014188	2.50	1.00	5.50	14.50	0.50	0.50
WBGene00014189	6.00	3.00	0.00	5.00	0.00	3.00
WBGene00014190	0.00	0.00	0.00	1.00	0.00	0.00
WBGene00014191	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014192	9.00	5.00	6.00	32.00	11.00	9.00
WBGene00014193	1.00	1.00	0.00	0.00	1.00	1.00
WBGene00014194	212.00	95.00	57.00	121.00	60.00	87.00
WBGene00014195	0.00	1.00	0.00	1.00	2.00	1.00
WBGene00014196	0.00	0.00	0.00	6.00	0.00	0.00
WBGene00014197	587.00	266.00	188.00	717.00	248.00	281.00
WBGene00014198	7.00	8.00	6.00	8.00	2.00	1.00
WBGene00014199	139.00	111.00	67.00	244.00	207.00	131.00
WBGene00014200	151.00	73.00	97.00	200.00	64.00	87.00
WBGene00014201	74.00	43.00	76.00	131.00	57.00	70.00
WBGene00014202	11253.00	5867.00	4286.00	12059.00	7298.00	6004.00
WBGene00014203	563.00	286.00	218.00	626.00	382.00	398.00
WBGene00014204	5412.00	3191.00	1077.00	5065.00	4183.00	3532.00
WBGene00014205	593.00	350.00	281.00	776.00	513.00	502.00
WBGene00014206	650.36	438.00	267.35	1470.25	565.72	632.82
WBGene00014207	1991.64	1047.00	571.65	2461.75	1530.28	1262.18
WBGene00014208	452.00	313.00	82.00	259.00	139.00	203.00
WBGene00014209	1207.00	685.00	353.00	1335.00	991.00	786.00
WBGene00014210	155.00	94.00	43.00	130.00	31.00	72.00
WBGene00014213	9025.00	4378.00	3227.00	6510.00	4152.00	4581.00
WBGene00014214	648.00	354.00	190.00	655.00	286.00	291.00
WBGene00014215	818.00	441.00	201.00	816.00	735.00	515.00
WBGene00014216	34.00	12.00	14.00	25.00	20.00	19.00
WBGene00014217	1.00	0.00	0.00	0.00	0.00	0.00
WBGene00014218	1406.00	779.00	521.00	1842.00	680.00	966.00
WBGene00014219	989.00	466.00	332.00	882.00	573.00	539.00
WBGene00014220	46.00	50.00	37.00	80.00	45.00	40.00
WBGene00014221	1800.00	966.00	719.00	2245.00	1320.00	1502.00
WBGene00014222	2514.00	1236.00	1937.00	2638.00	1839.00	2150.00
WBGene00014223	165.00	137.00	42.00	245.00	96.00	73.00
WBGene00014224	1027.00	538.00	630.00	1184.00	1030.00	1135.00
WBGene00014225	94.00	57.00	113.00	131.00	25.00	95.00
WBGene00014226	2467.00	1351.00	1918.00	2831.00	1842.00	1862.00
WBGene00014227	1002.00	538.00	409.00	1095.00	491.00	684.00
WBGene00014228	462.00	261.00	66.00	571.00	310.00	308.00
WBGene00014229	216.00	100.00	33.00	221.00	70.00	79.00
WBGene00014230	967.00	540.00	274.00	1127.00	715.00	689.00
WBGene00014232	1409.00	721.00	405.00	1566.00	830.00	894.00
WBGene00014233	1700.00	999.00	801.00	1653.00	995.00	1081.00
WBGene00014234	2645.00	1638.00	1698.00	2887.00	2577.00	2521.00
WBGene00014235	9.00	0.00	7.00	5.00	4.00	3.00
WBGene00014236	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014238	73.00	65.00	25.00	268.00	100.00	121.00
WBGene00014239	24.00	17.00	14.00	79.00	44.00	21.00
WBGene00014240	682.00	308.00	205.00	1093.00	151.00	430.00
WBGene00014241	72.00	20.00	59.00	64.00	20.00	21.00
WBGene00014242	0.00	0.00	0.00	3.00	1.00	0.00
WBGene00014243	2123.00	1425.00	1233.00	2529.00	2267.00	1758.00
WBGene00014244	2402.00	1363.00	2208.00	2220.00	1867.00	1997.00
WBGene00014245	420.00	200.00	227.00	321.00	88.00	73.00
WBGene00014246	227.90	99.11	204.96	622.24	367.29	323.92
WBGene00014247	559.10	392.89	476.04	1497.76	777.71	852.08
WBGene00014248	86.00	40.00	24.00	81.00	49.00	36.00
WBGene00014249	2743.00	1707.00	1543.00	3354.00	2921.00	2982.00
WBGene00014250	779.00	567.00	169.00	900.00	556.00	395.00
WBGene00014251	820.00	468.00	402.00	911.00	1337.00	1269.00
WBGene00014252	27330.00	14010.00	28686.00	18370.00	13431.00	14861.00
WBGene00014253	11979.00	6926.00	7638.00	7674.00	8806.00	9355.00
WBGene00014254	60.00	34.00	20.00	58.00	37.00	16.00
WBGene00014255	42.00	16.00	21.00	33.00	22.00	8.00
WBGene00014256	282.00	215.00	92.00	393.00	227.00	224.00
WBGene00014258	24633.00	13796.00	14199.00	26037.00	8870.00	9696.00
WBGene00014259	904.00	562.00	436.00	924.00	706.00	677.00
WBGene00014260	9.00	6.00	1.00	13.00	4.00	12.00
WBGene00014261	1025.00	597.00	774.00	855.00	370.00	434.00
WBGene00014262	5730.00	3018.00	2769.00	9040.00	4310.00	4598.00
WBGene00014263	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014264	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014265	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014266	0.00	0.00	0.06	0.00	0.00	0.00
WBGene00014267	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014268	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014269	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014270	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014271	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014272	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014273	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014274	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014275	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014276	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014277	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014278	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014279	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014280	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014281	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014282	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014283	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014284	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014285	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014286	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014287	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014288	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014289	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014290	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014291	0.00	5.18	1.00	0.00	0.00	0.00
WBGene00014292	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014293	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014294	1678.00	1059.00	653.00	1832.00	837.00	786.00
WBGene00014295	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014296	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014297	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014298	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014299	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014300	229.00	137.00	125.00	310.00	248.00	275.00
WBGene00014301	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014302	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014303	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014304	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014305	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014306	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014307	2936.00	1448.00	3541.00	2862.00	1855.00	2200.00
WBGene00014308	2380.00	1257.00	1698.00	1975.00	659.00	792.00
WBGene00014309	26782.00	12658.00	16608.00	18607.00	8162.00	11171.00
WBGene00014310	1.51	0.00	0.00	3.00	3.00	1.00
WBGene00014311	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014312	0.00	78.92	0.00	0.00	0.00	0.00
WBGene00014313	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014314	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014315	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014316	0.00	3.99	0.00	0.00	0.00	0.00
WBGene00014317	0.00	5.34	0.00	0.00	0.00	0.00
WBGene00014318	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014319	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014320	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014321	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014322	1.00	0.00	0.00	0.00	0.00	0.00
WBGene00014323	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014324	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014325	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014326	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014327	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014328	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014329	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014330	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014331	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014332	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014333	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014334	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014335	0.50	8.30	0.00	0.00	0.00	0.00
WBGene00014336	0.50	8.30	0.00	0.00	0.00	0.00
WBGene00014337	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014338	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014339	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014340	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014341	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014342	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014343	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014344	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014345	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014346	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014347	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014348	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014349	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014350	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014351	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014352	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014353	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014354	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014355	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014356	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014357	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014358	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014359	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014360	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014361	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014362	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014363	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014364	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014365	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014366	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014367	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014368	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014369	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014370	0.00	5.34	0.00	0.00	0.00	0.00
WBGene00014371	0.00	5.34	0.00	0.00	0.00	0.00
WBGene00014372	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014373	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014374	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014375	67.00	41.00	62.00	98.00	39.00	55.00
WBGene00014376	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014377	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014378	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014379	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014380	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014381	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014382	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014384	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014385	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014386	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014387	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014388	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014389	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014390	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014391	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014392	0.00	0.00	0.06	0.00	0.00	0.00
WBGene00014393	0.00	0.00	0.06	0.00	0.00	0.00
WBGene00014394	0.00	0.00	0.06	0.00	0.00	0.00
WBGene00014395	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014396	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014397	0.00	1.00	0.00	0.00	0.00	0.00
WBGene00014398	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014399	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014400	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014401	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014402	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014403	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014404	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014405	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014406	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014407	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014408	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014409	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014410	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014411	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014413	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014414	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014415	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014416	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014417	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014418	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014419	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014420	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014421	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014422	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014423	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014424	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014425	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014426	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014427	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014428	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014429	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014430	0.00	0.00	0.06	0.00	0.00	0.00
WBGene00014431	0.00	0.00	0.06	0.00	0.00	0.00
WBGene00014432	0.00	0.00	0.06	0.00	0.00	0.00
WBGene00014433	0.00	0.00	0.06	0.00	0.00	0.00
WBGene00014434	0.00	0.00	0.06	0.00	0.00	0.00
WBGene00014435	0.00	0.00	0.06	0.00	0.00	0.00
WBGene00014436	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014437	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014438	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014439	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014440	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014441	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014442	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014443	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014444	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014445	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014446	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014447	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014448	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014449	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014450	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014451	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014452	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014453	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014454	822.00	591.00	87.00	645.00	248.00	162.00
WBGene00014455	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014456	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014457	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014458	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014459	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014460	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014461	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014462	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014463	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014464	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014465	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014466	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014467	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014468	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014469	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014470	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014471	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014472	2387.00	1838.00	165.00	1810.00	343.00	384.00
WBGene00014473	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014474	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014475	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014476	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014477	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014478	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014479	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014480	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014481	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014482	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014483	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014484	0.00	0.00	0.06	0.00	0.00	0.00
WBGene00014485	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014486	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014487	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014488	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014489	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014490	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014491	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014492	6023.25	3322.67	3997.51	4319.44	2504.77	2451.86
WBGene00014493	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014494	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014495	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014496	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014497	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014498	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014499	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014500	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014501	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014502	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014503	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014504	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014505	1760.67	1146.60	2239.66	1879.45	840.30	680.05
WBGene00014506	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014507	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014508	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014509	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014510	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014511	0.00	0.00	0.00	0.00	1.00	0.00
WBGene00014512	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014513	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014514	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014515	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014516	254.27	172.90	90.21	285.74	268.48	291.91
WBGene00014517	0.00	5.18	1.00	0.00	0.00	0.00
WBGene00014518	1.00	0.00	0.00	0.00	0.00	0.00
WBGene00014519	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014520	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014521	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014522	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014523	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014524	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014525	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014526	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014527	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014528	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014529	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014530	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014531	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014532	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014533	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014534	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014535	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014536	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014537	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014538	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014539	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014540	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014541	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014542	0.00	3.97	1.00	0.00	0.00	0.00
WBGene00014543	0.00	0.00	0.06	0.00	0.00	0.00
WBGene00014544	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014545	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014546	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014547	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014548	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014549	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014550	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014551	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014552	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014553	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014554	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014555	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014556	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014557	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014558	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014559	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014560	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014561	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014562	63.00	20.00	67.00	80.00	25.00	52.00
WBGene00014563	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014564	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014565	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014566	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014567	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014568	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014569	108.00	34.00	136.00	62.00	9.00	37.00
WBGene00014570	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014571	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014572	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014573	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014574	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014575	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014576	404.00	226.00	174.00	371.00	287.00	357.00
WBGene00014577	0.00	3.03	0.00	0.00	0.00	0.00
WBGene00014578	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014579	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014580	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014581	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014582	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014583	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014584	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014585	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014586	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014587	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014588	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014589	1.49	0.00	0.00	1.00	0.00	0.00
WBGene00014590	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014591	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014592	0.00	0.00	0.00	0.00	0.00	0.00
WBGene00014593	1.00	0.00	0.00	1.00	0.00	0.00
